landslide_id,label,block_id,split,longitude,latitude,elev_mean,slope_mean
LS_00682,1,48_82,test,80.8214943408966,7.483427047729492,919.5234375,22.85057830810547
LS_00684,1,47_82,train,80.81303024291992,7.486446380615234,799.8463134765625,18.38541030883789
LS_00687,1,47_82,train,80.8085527420044,7.481807708740234,997.0751953125,22.138463973999023
LS_00689,1,47_82,train,80.79803085327148,7.479486465454102,838.716796875,30.20730400085449
LS_00691,1,47_82,train,80.79240290348585,7.482621484710473,616.184326171875,22.012969970703125
LS_00694,1,47_82,train,80.78815786043802,7.476295471191406,594.2789306640625,21.70880889892578
LS_00696,1,47_82,train,80.79643499034725,7.466485977172852,767.0333251953125,26.686634063720703
LS_00697,1,48_82,test,80.82017103830972,7.470369338989258,1316.281982421875,35.27537536621094
LS_00700,1,47_82,train,80.76127580495981,7.486162185668945,889.6267700195312,33.52366638183594
LS_00701,1,47_82,train,80.77071088903091,7.47163200378418,688.85986328125,27.52521705627441
LS_00704,1,47_82,train,80.77006459236145,7.482839584350586,829.5166015625,24.986427307128903
LS_00707,1,47_82,train,80.80989289283752,7.438129425048828,1332.97314453125,31.8842716217041
LS_00709,1,47_82,train,80.80184719779274,7.438518524169922,1329.2889404296875,19.558670043945312
LS_00713,1,47_82,train,80.79052543640137,7.440807342529297,1261.6767578125,20.919960021972656
LS_00714,1,47_82,train,80.78897308795482,7.457703459927811,883.3428955078125,24.19970703125
LS_00719,1,47_82,train,80.74896621887936,7.480589710315995,1311.8629150390625,28.796104431152344
LS_00721,1,47_82,train,80.76075204213461,7.494974136352539,944.1018676757812,22.236921310424805
LS_00723,1,47_82,train,80.75172935527999,7.498182347332937,842.2117919921875,19.327547073364254
LS_00724,1,47_82,train,80.75132751464844,7.504810333251953,794.666259765625,21.87401962280273
LS_00725,1,47_83,train,80.73015766143799,7.513053894042969,1024.73388671875,21.145442962646484
LS_00726,1,46_82,train,80.72294413248699,7.506515502929687,859.3685913085938,17.8477783203125
LS_00727,1,46_82,train,80.68571066856384,7.476890563964844,700.4302978515625,24.856388092041016
LS_00729,1,47_82,train,80.73804622226291,7.44932746887207,1488.44482421875,20.89955711364746
LS_00731,1,47_82,train,80.72914004325867,7.445343017578125,1157.576416015625,19.958740234375
LS_00732,1,46_82,train,80.72616147994995,7.425601959228516,986.9367065429688,12.474221229553224
LS_00733,1,46_82,train,80.67742681503296,7.433176040649414,674.03662109375,16.086437225341797
LS_00734,1,45_82,train,80.57511196136474,7.430171966552734,606.3165283203125,12.889991760253906
LS_00735,1,45_82,train,80.58714616298676,7.437583923339844,553.4173583984375,24.693523406982425
LS_00736,1,46_89,train,80.68782301930909,8.066608511327221,166.50987243652344,1.9371633529663088
LS_00738,1,43_87,train,80.38659428650479,7.93372917175293,255.6742706298828,23.484228134155277
LS_00739,1,43_85,train,80.4246678352356,7.75471305847168,202.03997802734372,15.218199729919434
LS_00740,1,44_85,val,80.52242897273777,7.7180633544921875,319.4947509765625,22.10181427001953
LS_00741,1,46_85,val,80.70362754761072,7.755289675098206,679.4232177734375,22.67033195495605
LS_00742,1,47_84,train,80.73126999537149,7.608530044555664,672.898681640625,19.437700271606445
LS_00743,1,46_84,val,80.72527281443277,7.607919692993164,750.0035400390625,28.89883041381836
LS_00746,1,46_84,val,80.72177440098355,7.613288879394531,497.60009765625,25.870895385742188
LS_00747,1,47_84,train,80.75984989513051,7.627031326293945,292.2960510253906,22.33180427551269
LS_00748,1,46_84,val,80.70978705088297,7.607723236083983,918.499755859375,27.282489776611328
LS_00750,1,46_84,val,80.70607606349353,7.61233993544924,713.9217529296875,25.27252578735352
LS_00751,1,46_84,val,80.71580998102823,7.617454528808594,629.64794921875,34.88459014892578
LS_00753,1,46_84,val,80.6948053571913,7.612249374389648,648.5831909179688,27.345813751220703
LS_00756,1,46_84,val,80.6711903933821,7.623472213745117,360.3253784179688,20.99677085876465
LS_00757,1,44_84,train,80.54575843811035,7.673934936523437,233.90460205078125,10.086465835571287
LS_00758,1,45_84,train,80.56683353985663,7.634022325133049,497.7731628417969,17.285791397094727
LS_00760,1,45_84,train,80.56136016845703,7.626548767089844,360.2725830078125,22.107301712036133
LS_00762,1,45_84,train,80.57057881355286,7.621932983398437,569.2788696289062,18.213239669799805
LS_00764,1,45_84,train,80.5650282965766,7.61796760559082,671.10205078125,29.13355255126953
LS_00768,1,45_84,train,80.55786868504116,7.618295669555664,346.1460266113281,22.312789916992188
LS_00773,1,45_84,train,80.56665579477945,7.605730056762695,642.0318603515625,31.710641860961918
LS_00774,1,45_84,train,80.5507743358612,7.60614013671875,281.47369384765625,13.601547241210938
LS_00777,1,44_84,train,80.54564630063093,7.631688864925612,342.8031616210937,22.585769653320312
LS_00782,1,44_84,train,80.54644648234049,7.623512268066406,346.57000732421875,24.088207244873047
LS_00783,1,44_84,train,80.54443448607685,7.655160903930664,181.05255126953125,7.370897769927978
LS_00784,1,44_84,train,80.53933891822354,7.667060019524175,266.3971862792969,14.480223655700684
LS_00787,1,44_84,train,80.51201629638672,7.678369522094727,170.20278930664062,3.7789766788482666
LS_00788,1,44_84,train,80.46756818860311,7.668241988956066,221.08255004882807,20.091419219970703
LS_00789,1,43_84,test,80.41247081756592,7.644655227661133,166.31932067871094,16.14739227294922
LS_00791,1,43_84,test,80.44712734222412,7.602775573730469,222.26168823242188,18.15619659423828
LS_00792,1,43_84,test,80.4467651685079,7.611679077148437,199.2758331298828,16.422962188720703
LS_00797,1,43_84,test,80.44182613917759,7.605497360229492,261.76202392578125,25.216711044311523
LS_00798,1,42_84,train,80.31356048583984,7.604629516601562,211.6508636474609,19.624900817871094
LS_00799,1,43_83,train,80.42898120378193,7.595722198486328,155.3566436767578,10.50988483428955
LS_00801,1,44_83,test,80.5376968383789,7.59345817565918,300.9515380859375,21.256637573242188
LS_00802,1,45_83,train,80.56432723999023,7.517568588256836,381.2589111328125,20.45754623413086
LS_00803,1,45_83,train,80.56818215052286,7.528720855712891,505.4753112792969,25.92515182495117
LS_00804,1,45_83,train,80.57385047276816,7.535280227661133,532.4575805664062,17.876951217651367
LS_00806,1,45_83,train,80.55919089220991,7.572536468505859,283.69110107421875,14.986701965332031
LS_00808,1,45_83,train,80.57833077470727,7.571705696928868,516.584228515625,23.017658233642575
LS_00809,1,45_83,train,80.59354572687005,7.584734220595652,442.1574096679688,13.796489715576172
LS_00811,1,45_83,train,80.57283673967635,7.541784286499023,481.9114379882813,11.36347770690918
LS_00816,1,45_83,train,80.58064235913041,7.593875146113655,623.8199462890625,24.16695785522461
LS_00817,1,45_84,train,80.58811211159525,7.6018328931205,591.23046875,26.5303897857666
LS_00818,1,45_83,train,80.59601974487305,7.541149139404297,481.3604736328125,17.95700454711914
LS_00819,1,45_83,train,80.61436875661215,7.536079406738281,483.154541015625,21.545135498046875
LS_00821,1,45_83,train,80.60980138778686,7.529449462890625,663.2217407226562,32.965576171875
LS_00822,1,45_83,train,80.6021700521414,7.544652039789659,589.65966796875,22.97964096069336
LS_00823,1,45_83,train,80.60206937789917,7.53776741027832,723.2550048828125,28.987869262695312
LS_00825,1,45_83,train,80.56065702438354,7.59068489074707,277.7857360839844,17.287094116210938
LS_00826,1,45_83,train,80.56742525100708,7.592483520507812,656.756591796875,32.46699905395508
LS_00827,1,45_83,train,80.5690218601128,7.555891264324417,471.4542846679688,23.29483413696289
LS_00828,1,45_83,train,80.60900515362732,7.512670516967773,638.7269287109375,25.359472274780277
LS_00829,1,46_83,train,80.6392912864685,7.5771636962890625,376.0865173339844,18.259248733520508
LS_00830,1,46_84,val,80.63866424560547,7.603670120239258,380.37249755859375,12.17594051361084
LS_00831,1,45_83,train,80.63676756620407,7.597873687744141,428.650146484375,13.388689041137695
LS_00832,1,46_84,val,80.6855123837789,7.605295181274414,552.5575561523438,21.066499710083008
LS_00835,1,46_83,train,80.69129123687745,7.597919464111328,676.4736938476562,21.38717460632324
LS_00838,1,46_83,train,80.70310926437378,7.598613739013672,766.78759765625,21.93358993530273
LS_00839,1,46_83,train,80.71765041351318,7.594842910766602,1137.5614013671875,26.744577407836918
LS_00840,1,46_83,train,80.70379824108548,7.587017059326172,1160.3701171875,26.22768783569336
LS_00841,1,46_83,train,80.68438259760538,7.571434020996094,598.0302734375,26.939308166503903
LS_00850,1,46_83,train,80.689215696775,7.583560943603516,821.6566772460938,21.1027946472168
LS_00856,1,46_83,train,80.68073544135461,7.582586288452148,610.01318359375,22.40599250793457
LS_00859,1,46_83,train,80.67922744750976,7.575376510620117,467.3829956054688,23.02380752563477
LS_00860,1,46_83,train,80.67587290819998,7.568724047990028,491.7184448242188,17.45261001586914
LS_00861,1,46_83,train,80.6971256619408,7.566131591796875,840.2774658203125,22.341236114501957
LS_00862,1,46_83,train,80.71489715576172,7.562582015991211,872.5021362304688,19.552589416503903
LS_00866,1,46_83,train,80.69390106201172,7.513055801391601,496.100341796875,22.474441528320312
LS_00867,1,46_83,train,80.70770586453952,7.517221450805664,716.7232055664062,17.525636672973633
LS_00868,1,45_83,train,80.63301229476929,7.514089584350586,367.9108276367188,6.166409492492676
LS_00869,1,46_83,train,80.66323770053476,7.570392110794747,447.517333984375,18.553295135498047
LS_00870,1,46_83,train,80.65849113464355,7.563951492309569,346.8370361328125,18.853912353515625
LS_00872,1,46_83,train,80.64743121465048,7.553106307983398,401.1214904785156,14.86819839477539
LS_00874,1,45_83,train,80.63642018181937,7.566593170166016,393.0411071777344,17.480255126953125
LS_00875,1,46_83,train,80.6679561708431,7.558617954930213,530.9249877929688,13.979019165039062
LS_00877,1,46_83,train,80.6960666179657,7.558990478515625,841.5146484375,23.22068977355957
LS_00880,1,46_83,train,80.69058333502875,7.540063858032227,655.8668212890625,20.354869842529297
LS_00881,1,46_83,train,80.68166875839233,7.545356750488281,515.16796875,19.57766342163086
LS_00888,1,46_83,train,80.72369027137756,7.597911834716797,1012.2721557617188,16.64223289489746
LS_00889,1,47_83,train,80.73985966769132,7.591634750366211,608.99658203125,14.497533798217772
LS_00891,1,47_83,train,80.74466342926026,7.545726776123047,914.2798461914062,15.727653503417969
LS_00892,1,46_83,train,80.71918034553528,7.527103424072266,909.6920776367188,24.65679168701172
LS_00895,1,47_83,train,80.7366840839386,7.529033660888672,1259.2578125,28.786346435546875
LS_00897,1,47_83,train,80.74010072435652,7.522937774658204,1168.7694091796875,26.592544555664062
LS_00898,1,47_83,train,80.74411273002625,7.514604568481445,1100.29052734375,31.205615997314453
LS_00900,1,47_83,train,80.7601387500763,7.516788482666016,691.86474609375,13.601964950561523
LS_00903,1,47_83,train,80.75258286794028,7.526662826538086,735.552001953125,9.152501106262209
LS_00904,1,47_83,train,80.7990057889153,7.535552978515625,272.63818359375,17.76620101928711
LS_00907,1,47_83,train,80.74749406178793,7.582094192504883,381.606689453125,13.091535568237305
LS_00910,1,47_82,train,80.80723920735446,7.4433441162109375,1379.8553466796875,26.48087310791016
LS_00913,1,47_82,train,80.79719066619873,7.428308486938477,1437.1226806640625,12.132258415222168
LS_00918,1,47_82,train,80.80743106206259,7.4267425537109375,1130.7205810546875,37.150978088378906
LS_00921,1,47_82,train,80.79049698919312,7.467473983764648,656.6869506835938,24.372169494628903
LS_00922,1,47_82,train,80.7836856376834,7.466779708862305,731.5809936523438,23.828514099121094
LS_00923,1,47_82,train,80.76666005452475,7.460443496704102,922.8060913085938,23.73301696777344
LS_00926,1,47_82,train,80.76471309661865,7.479866027832031,980.0279541015624,32.7784423828125
LS_00929,1,47_82,train,80.74143977695041,7.507238388061523,1199.6837158203125,27.370790481567383
LS_00930,1,47_82,train,80.72831925286187,7.468873977661133,1472.9188232421875,18.87900924682617
LS_00932,1,47_82,train,80.74243207411332,7.477466583251953,1208.74609375,30.15267372131348
LS_00934,1,47_82,train,80.75322010937859,7.472360610961914,1460.998046875,27.552017211914062
LS_00935,1,47_82,train,80.75768197377522,7.477462768554687,1213.780517578125,35.78630828857422
LS_00936,1,47_82,train,80.76692997720357,7.449204198202767,1373.990478515625,32.35369110107422
LS_00940,1,47_82,train,80.75041365623474,7.433605194091797,1347.590087890625,18.67987060546875
LS_00941,1,47_82,train,80.74236845970154,7.432159423828125,1230.62158203125,22.529237747192383
LS_00943,1,47_82,train,80.74547331541487,7.421886444091797,1030.0123291015625,19.501754760742188
LS_00944,1,47_82,train,80.73560854593913,7.421636581420898,977.855224609375,17.41651153564453
LS_00945,1,47_82,train,80.73113738789277,7.436969757080078,1111.713134765625,20.224321365356445
LS_00955,1,47_82,train,80.76094695499965,7.463031768798828,943.3515625,29.236963272094727
LS_00958,1,47_82,train,80.74192911035874,7.467899322509766,1371.0224609375,25.64936065673828
LS_00959,1,47_82,train,80.75590324401855,7.455356597900391,1332.9647216796875,44.58594512939453
LS_00961,1,47_82,train,80.76477704729353,7.427213668823242,1277.57861328125,20.54844284057617
LS_00962,1,47_82,train,80.7743401924769,7.425815582275391,1417.9210205078125,21.475793838500977
LS_00963,1,46_82,train,80.71684424082437,7.469509124755859,1217.8050537109375,19.12602806091309
LS_00964,1,46_82,train,80.71793879632543,7.463301702122099,1214.4901123046875,16.234668731689453
LS_00965,1,46_82,train,80.64698787835928,7.498443603515625,404.894287109375,14.561877250671388
LS_00967,1,46_82,train,80.69505047798157,7.506599426269531,526.9617919921875,20.95811653137207
LS_00968,1,46_82,train,80.72647666931152,7.488121032714844,1490.73681640625,25.92241668701172
LS_00969,1,46_82,train,80.71799475647683,7.487739562988281,1162.562744140625,26.81098175048828
LS_00970,1,46_82,train,80.69677734375,7.477235794067383,961.220947265625,20.26259994506836
LS_00972,1,46_82,train,80.7067288108494,7.453058242797852,1172.014404296875,20.15787506103516
LS_00973,1,46_82,train,80.6857678623976,7.446743645871538,922.5340576171876,19.12999725341797
LS_00975,1,46_82,train,80.70222358289647,7.466077391986605,1142.413330078125,17.44183349609375
LS_00976,1,46_82,train,80.68927640625925,7.458181381225586,747.68408203125,14.63084316253662
LS_00977,1,46_82,train,80.68421459197998,7.462635040283203,628.3717041015625,12.5013427734375
LS_00978,1,46_82,train,80.67593245072798,7.439023971557617,770.1166381835938,19.920223236083984
LS_00979,1,46_82,train,80.70799255371094,7.430011749267578,1255.5172119140625,17.088048934936523
LS_00980,1,46_82,train,80.6918251991272,7.430044174194336,911.4528198242188,14.631574630737305
LS_00982,1,46_82,train,80.67246278127035,7.422922134399414,548.7609252929688,19.26408195495605
LS_00983,1,45_82,train,80.63471513894888,7.429759979248047,425.9567565917969,13.05150032043457
LS_00984,1,46_82,train,80.6375803580651,7.441802978515625,438.7216796875,17.28875160217285
LS_00986,1,46_82,train,80.64732101985386,7.486650466918945,389.9879150390625,6.107778072357178
LS_00988,1,46_82,train,80.66028467814127,7.470697402954102,555.8896484375,11.290037155151367
LS_00989,1,45_82,train,80.57917366027831,7.442434310913086,699.95068359375,13.649710655212402
LS_00991,1,45_82,train,80.56663219134012,7.4663543701171875,656.1533203125,15.762555122375488
LS_00992,1,45_82,train,80.60148652394614,7.462381362915039,481.9089050292969,23.59282684326172
LS_00994,1,45_82,train,80.5584699789683,7.483261108398437,552.6103515625,22.899370193481445
LS_00995,1,45_82,train,80.60476614634196,7.492900848388672,1068.42041015625,29.06743431091309
LS_00997,1,45_82,train,80.60228900909424,7.498577117919922,744.7835693359375,29.114791870117188
LS_00998,1,45_82,train,80.5837230682373,7.488969802856445,1106.48681640625,27.004518508911133
LS_00999,1,45_82,train,80.57211770855628,7.455502249476268,635.2916259765625,15.168551445007324
LS_01000,1,45_82,train,80.57250428199768,7.488399505615234,726.1787109375,27.855979919433597
LS_01001,1,44_82,val,80.53212265014648,7.460811614990234,320.6689453125,23.66912841796875
LS_01004,1,41_81,val,80.26781749725342,7.375051498413086,158.43994140625,19.38000869750977
LS_01006,1,41_81,val,80.27009989906387,7.367245044254605,223.3411865234375,17.866291046142578
LS_01007,1,41_81,val,80.27143232869297,7.356506920468678,169.60543823242188,14.582181930541992
